,EC,Enz,Met,Org,Mode,ChEBI
25725,4.2.1.1,carbonic anhydrase,dopamine,Sulfurihydrogenibium azorense,+,CHEBI:18243
25735,4.2.1.1,carbonic anhydrase,histidine,Homo sapiens,+,CHEBI:57595
25755,4.2.1.1,carbonic anhydrase,L-His,Candida albicans,+,CHEBI:57595
25756,4.2.1.1,carbonic anhydrase,L-His,Cryptococcus neoformans,+,CHEBI:57595
25757,4.2.1.1,carbonic anhydrase,L-His,Homo sapiens,+,CHEBI:57595
25758,4.2.1.1,carbonic anhydrase,L-His,Methanosarcina thermophila,+,CHEBI:57595
25759,4.2.1.1,carbonic anhydrase,L-His,Methanothermobacter thermautotrophicus,+,CHEBI:57595
25760,4.2.1.1,carbonic anhydrase,L-His,Stylophora pistillata,+,CHEBI:57595
25761,4.2.1.1,carbonic anhydrase,L-His,[Candida] glabrata,+,CHEBI:57595
25762,4.2.1.1,carbonic anhydrase,L-His,Sulfurihydrogenibium azorense,+,CHEBI:57595
25763,4.2.1.1,carbonic anhydrase,L-Phe,Candida albicans,+,CHEBI:58095
25764,4.2.1.1,carbonic anhydrase,L-Phe,Cryptococcus neoformans,+,CHEBI:58095
25765,4.2.1.1,carbonic anhydrase,L-Phe,Homo sapiens,+,CHEBI:58095
25766,4.2.1.1,carbonic anhydrase,L-Phe,Methanosarcina thermophila,+,CHEBI:58095
25767,4.2.1.1,carbonic anhydrase,L-Phe,Methanothermobacter thermautotrophicus,+,CHEBI:58095
25768,4.2.1.1,carbonic anhydrase,L-Phe,[Candida] glabrata,+,CHEBI:58095
25769,4.2.1.1,carbonic anhydrase,L-Phe,Stylophora pistillata,+,CHEBI:58095
25770,4.2.1.1,carbonic anhydrase,L-Phe,Sulfurihydrogenibium azorense,+,CHEBI:58095
25771,4.2.1.1,carbonic anhydrase,L-Trp,Candida albicans,+,CHEBI:57912
25772,4.2.1.1,carbonic anhydrase,L-Trp,Cryptococcus neoformans,+,CHEBI:57912
25773,4.2.1.1,carbonic anhydrase,L-Trp,Homo sapiens,+,CHEBI:57912
25774,4.2.1.1,carbonic anhydrase,L-Trp,Methanosarcina thermophila,+,CHEBI:57912
25775,4.2.1.1,carbonic anhydrase,L-Trp,Methanothermobacter thermautotrophicus,+,CHEBI:57912
25776,4.2.1.1,carbonic anhydrase,L-Trp,Stylophora pistillata,+,CHEBI:57912
25777,4.2.1.1,carbonic anhydrase,L-Trp,[Candida] glabrata,+,CHEBI:57912
25779,4.2.1.1,carbonic anhydrase,L-Trp,Sulfurihydrogenibium azorense,+,CHEBI:57912
25780,4.2.1.1,carbonic anhydrase,L-Tyr,Candida albicans,+,CHEBI:58315
25781,4.2.1.1,carbonic anhydrase,L-Tyr,Cryptococcus neoformans,+,CHEBI:58315
25782,4.2.1.1,carbonic anhydrase,L-Tyr,Homo sapiens,+,CHEBI:58315
25783,4.2.1.1,carbonic anhydrase,L-Tyr,Methanosarcina thermophila,+,CHEBI:58315
25784,4.2.1.1,carbonic anhydrase,L-Tyr,Stylophora pistillata,+,CHEBI:58315
25785,4.2.1.1,carbonic anhydrase,L-Tyr,[Candida] glabrata,+,CHEBI:58315
25786,4.2.1.1,carbonic anhydrase,L-Tyr,Methanothermobacter thermautotrophicus,+,CHEBI:58315
25787,4.2.1.1,carbonic anhydrase,L-Tyr,Sulfurihydrogenibium azorense,+,CHEBI:58315
25789,4.2.1.1,carbonic anhydrase,phenylalanine,Homo sapiens,+,CHEBI:58095
25793,4.2.1.1,carbonic anhydrase,serotonin,Candida albicans,+,CHEBI:28790
25794,4.2.1.1,carbonic anhydrase,serotonin,Cryptococcus neoformans,+,CHEBI:28790
25795,4.2.1.1,carbonic anhydrase,serotonin,Methanosarcina thermophila,+,CHEBI:28790
25796,4.2.1.1,carbonic anhydrase,serotonin,Methanothermobacter thermautotrophicus,+,CHEBI:28790
25797,4.2.1.1,carbonic anhydrase,serotonin,[Candida] glabrata,+,CHEBI:28790
25798,4.2.1.1,carbonic anhydrase,serotonin,Stylophora pistillata,+,CHEBI:28790
25799,4.2.1.1,carbonic anhydrase,serotonin,Homo sapiens,+,CHEBI:28790
25800,4.2.1.1,carbonic anhydrase,serotonin,Sulfurihydrogenibium azorense,+,CHEBI:28790
25809,4.2.1.104,cyanase,bicarbonate,Escherichia coli,+,CHEBI:17544
25810,4.2.1.104,cyanase,bicarbonate,Synechococcus sp.,+,CHEBI:17544
25811,4.2.1.104,cyanase,bicarbonate,Synechocystis sp.,+,CHEBI:17544
25812,4.2.1.104,cyanase,bicarbonate,Sordaria macrospora,+,CHEBI:17544
25813,4.2.1.104,cyanase,Cyanate,Sordaria macrospora,+,CHEBI:29195
25814,4.2.1.104,cyanase,Cyanate,Escherichia coli,+,CHEBI:29195
25815,4.2.1.104,cyanase,Cyanate,Pseudomonas oleovorans,+,CHEBI:29195
25819,4.2.1.104,cyanase,Urea,Pseudomonas oleovorans,+,CHEBI:16199
25823,4.2.1.11,phosphopyruvate hydratase,HCO3-,Geobacillus kaustophilus,+,CHEBI:17544
25829,4.2.1.127,linalool dehydratase,DMSO,Castellaniella defragrans,+,CHEBI:28262
25836,4.2.1.144,3-amino-5-hydroxybenzoate synthase,3-deoxy-D-arabinoheptulosonic acid 7-phosphate,Amycolatopsis mediterranei,+,CHEBI:18150
25837,4.2.1.152,hydroperoxy icosatetraenoate dehydratase,(13S)-HPODE,Homo sapiens,+,CHEBI:15655
25848,4.2.1.167,(R)-2-hydroxyglutaryl-CoA dehydratase,riboflavin,[Clostridium] symbiosum,+,CHEBI:17015
25850,4.2.1.17,enoyl-CoA hydratase,CoA,Rattus norvegicus,+,CHEBI:15346
25852,4.2.1.19,imidazoleglycerol-phosphate dehydratase,cysteine,Saccharomyces cerevisiae,+,CHEBI:35235
25854,4.2.1.2,fumarate hydratase,acetate,Saccharomyces cerevisiae,+,CHEBI:15366
25857,4.2.1.2,fumarate hydratase,citrate,Sus scrofa,+,CHEBI:30769
25867,4.2.1.20,tryptophan synthase,betaine,Salmonella enterica,+,CHEBI:17750
25872,4.2.1.20,tryptophan synthase,Indole-3-acetamide,Salmonella enterica,+,CHEBI:16031
25876,4.2.1.20,tryptophan synthase,sucrose,Salmonella enterica,+,CHEBI:17992
25880,4.2.1.22,cystathionine beta-synthase,AdoMet,Homo sapiens,+,CHEBI:15414
25881,4.2.1.22,cystathionine beta-synthase,betaine,Homo sapiens,+,CHEBI:17750
25884,4.2.1.22,cystathionine beta-synthase,glycerol,Homo sapiens,+,CHEBI:17754
25885,4.2.1.22,cystathionine beta-synthase,heme,Homo sapiens,+,CHEBI:26355
25886,4.2.1.22,cystathionine beta-synthase,pyridoxal 5'-phosphate,Homo sapiens,+,CHEBI:18405
25887,4.2.1.22,cystathionine beta-synthase,pyridoxal 5'-phosphate,Saccharomyces cerevisiae,+,CHEBI:18405
25888,4.2.1.22,cystathionine beta-synthase,S-adenosyl-L-methionine,Homo sapiens,+,CHEBI:15414
25889,4.2.1.22,cystathionine beta-synthase,S-adenosyl-L-methionine,Mus musculus,+,CHEBI:15414
25890,4.2.1.22,cystathionine beta-synthase,S-adenosyl-L-methionine,Rattus norvegicus,+,CHEBI:15414
25891,4.2.1.22,cystathionine beta-synthase,S-adenosyl-L-methionine,Saccharomyces cerevisiae,+,CHEBI:15414
25911,4.2.1.22,cystathionine beta-synthase,S-adenosyl-L-methionine,Drosophila melanogaster,+,CHEBI:15414
25916,4.2.1.22,cystathionine beta-synthase,S-adenosylhomocysteine,Homo sapiens,+,CHEBI:57856
25921,4.2.1.24,porphobilinogen synthase,glucose,Homo sapiens,+,CHEBI:4167
25922,4.2.1.24,porphobilinogen synthase,L-glutamate,Zea mays,+,CHEBI:16015
25927,4.2.1.28,propanediol dehydratase,ATP,Klebsiella oxytoca,+,CHEBI:15422
25928,4.2.1.28,propanediol dehydratase,ATP,Klebsiella pneumoniae,+,CHEBI:15422
25937,4.2.1.3,aconitate hydratase,cysteine,Rattus rattus,+,CHEBI:35235
25941,4.2.1.3,aconitate hydratase,hemin,Homo sapiens,+,CHEBI:26355
25942,4.2.1.3,aconitate hydratase,lipoic acid,Rattus norvegicus,+,CHEBI:30314
25947,4.2.1.30,glycerol dehydratase,ATP,Escherichia coli,+,CHEBI:15422
25948,4.2.1.30,glycerol dehydratase,ATP,Klebsiella oxytoca,+,CHEBI:15422
25949,4.2.1.30,glycerol dehydratase,ATP,Klebsiella pneumoniae,+,CHEBI:15422
25980,4.2.1.30,glycerol dehydratase,S-adenosyl-L-methionine,Clostridium butyricum,+,CHEBI:15414
25984,4.2.1.34,(S)-2-methylmalate dehydratase,acetate,Rhodospirillum rubrum,+,CHEBI:15366
25985,4.2.1.34,(S)-2-methylmalate dehydratase,D-Cys,Clostridium tetanomorphum,+,CHEBI:35236
25986,4.2.1.34,(S)-2-methylmalate dehydratase,DL-homocysteine,Clostridium tetanomorphum,+,CHEBI:58065
25987,4.2.1.34,(S)-2-methylmalate dehydratase,L-Cys,Clostridium tetanomorphum,+,CHEBI:35235
25991,4.2.1.35,(R)-2-methylmalate dehydratase,Cys,Pseudomonas sp.,+,CHEBI:35235
25992,4.2.1.35,(R)-2-methylmalate dehydratase,GSH,Pseudomonas sp.,+,CHEBI:16856
25994,4.2.1.35,(R)-2-methylmalate dehydratase,Thioglycollate,Pseudomonas sp.,+,CHEBI:30065
25997,4.2.1.46,"dTDP-glucose 4,6-dehydratase",NAD+,Mycobacterium tuberculosis,+,CHEBI:15846
26000,4.2.1.47,"GDP-mannose 4,6-dehydratase",NADPH,Escherichia coli,+,CHEBI:16474
26001,4.2.1.47,"GDP-mannose 4,6-dehydratase",NADPH,Homo sapiens,+,CHEBI:16474
26012,4.2.1.51,prephenate dehydratase,DL-tyrosine,Sphingomonas paucimobilis,+,CHEBI:18186
26013,4.2.1.51,prephenate dehydratase,L-isoleucine,Corynebacterium glutamicum,+,CHEBI:58045
26014,4.2.1.51,prephenate dehydratase,L-isoleucine,Haloarcula vallismortis,+,CHEBI:58045
26015,4.2.1.51,prephenate dehydratase,L-leucine,Bacillus subtilis,+,CHEBI:57427
26016,4.2.1.51,prephenate dehydratase,L-leucine,Corynebacterium glutamicum,+,CHEBI:57427
26017,4.2.1.51,prephenate dehydratase,L-leucine,Haloarcula vallismortis,+,CHEBI:57427
26018,4.2.1.51,prephenate dehydratase,L-methionine,Amycolatopsis methanolica,+,CHEBI:57844
26019,4.2.1.51,prephenate dehydratase,L-methionine,Bacillus subtilis,+,CHEBI:57844
26020,4.2.1.51,prephenate dehydratase,L-methionine,Corynebacterium glutamicum,+,CHEBI:57844
26021,4.2.1.51,prephenate dehydratase,L-methionine,Haloarcula vallismortis,+,CHEBI:57844
26022,4.2.1.51,prephenate dehydratase,L-Phe,Mycobacterium tuberculosis,+,CHEBI:58095
26023,4.2.1.51,prephenate dehydratase,L-Trp,Mycobacterium tuberculosis,+,CHEBI:57912
26024,4.2.1.51,prephenate dehydratase,L-tryptophan,Sphingomonas paucimobilis,+,CHEBI:57912
26025,4.2.1.51,prephenate dehydratase,L-tryptophan,Candida maltosa,+,CHEBI:57912
26026,4.2.1.51,prephenate dehydratase,L-Tyr,Mycobacterium tuberculosis,+,CHEBI:58315
26027,4.2.1.51,prephenate dehydratase,L-tyrosine,Acinetobacter calcoaceticus,+,CHEBI:58315
26028,4.2.1.51,prephenate dehydratase,L-tyrosine,Corynebacterium glutamicum,+,CHEBI:58315
26030,4.2.1.51,prephenate dehydratase,L-tyrosine,Cupriavidus necator,+,CHEBI:58315
26031,4.2.1.51,prephenate dehydratase,L-tyrosine,Haloarcula vallismortis,+,CHEBI:58315
26032,4.2.1.51,prephenate dehydratase,L-tyrosine,Pseudomonas sp.,+,CHEBI:58315
26033,4.2.1.51,prephenate dehydratase,L-tyrosine,Sphingomonas paucimobilis,+,CHEBI:58315
26034,4.2.1.51,prephenate dehydratase,L-tyrosine,Archaeoglobus fulgidus,+,CHEBI:58315
26035,4.2.1.51,prephenate dehydratase,L-tyrosine,Amycolatopsis methanolica,+,CHEBI:58315
26039,4.2.1.51,prephenate dehydratase,Tyr,Archaeoglobus fulgidus,+,CHEBI:58315
26040,4.2.1.51,prephenate dehydratase,tyrosine,Methanococcus maripaludis,+,CHEBI:58315
26042,4.2.1.53,oleate hydratase,ethanol,Lysinibacillus fusiformis,+,CHEBI:16236
26043,4.2.1.53,oleate hydratase,ethanol,Macrococcus caseolyticus,+,CHEBI:16236
26052,4.2.1.67,D-fuconate dehydratase,GSH,Pseudomonas sp.,+,CHEBI:16856
26054,4.2.1.7,altronate dehydratase,Cys,Escherichia coli,+,CHEBI:35235
26062,4.2.1.82,xylonate dehydratase,xylose,Haloferax volcanii,+,CHEBI:53455
26064,4.2.1.83,4-oxalomesaconate hydratase,cysteine,Pseudomonas straminea,+,CHEBI:35235
26065,4.2.1.83,4-oxalomesaconate hydratase,cysteine,Sphingomonas paucimobilis,+,CHEBI:35235
26068,4.2.1.83,4-oxalomesaconate hydratase,reduced glutathione,Pseudomonas straminea,+,CHEBI:16856
26069,4.2.1.83,4-oxalomesaconate hydratase,reduced glutathione,Sphingomonas paucimobilis,+,CHEBI:16856
26088,4.2.1.84,nitrile hydratase,Urea,Rhodococcus rhodochrous,+,CHEBI:16199
26089,4.2.1.84,nitrile hydratase,Urea,Rhodococcus pyridinivorans,+,CHEBI:16199
26091,4.2.1.88,synephrine dehydratase,glutathione,Arthrobacter synephrinum,+,CHEBI:16856
26097,4.2.1.92,hydroperoxide dehydratase,glycine,Olea europaea,+,CHEBI:57305
26100,4.2.1.96,4a-hydroxytetrahydrobiopterin dehydratase,glycerol,Rattus norvegicus,+,CHEBI:17754
26101,4.2.1.98,16alpha-hydroxyprogesterone dehydratase,methanol,Eubacterium sp.,+,CHEBI:17790
26109,4.2.2.10,pectin lyase,ascorbate,Aspergillus niger,+,CHEBI:29073
26111,4.2.2.10,pectin lyase,cAMP,Penicillium griseoroseum,+,CHEBI:17489
26115,4.2.2.10,pectin lyase,L-arginine,Aspergillus niger,+,CHEBI:16467
26116,4.2.2.10,pectin lyase,L-cystine,Hylocereus polyrhizus,+,CHEBI:35491
26117,4.2.2.10,pectin lyase,L-tryptophan,Aspergillus niger,+,CHEBI:57912
26131,4.2.2.2,pectate lyase,cystine,Musa acuminata,+,CHEBI:35491
26132,4.2.2.2,pectate lyase,DMSO,Bacillus subtilis,+,CHEBI:28262
26137,4.2.2.24,rhamnogalacturonan exolyase,D-glucose,Bacillus subtilis,+,CHEBI:4167
26140,4.2.2.24,rhamnogalacturonan exolyase,D-xylose,Bacillus subtilis,+,CHEBI:53455
26141,4.2.2.24,rhamnogalacturonan exolyase,L-rhamnose,Bacillus subtilis,+,CHEBI:62346
26205,4.2.2.7,heparin lyase,Urea,Sphingobacterium sp.,+,CHEBI:16199
26211,4.2.2.9,pectate disaccharide-lyase,L-cysteine,Acrophialophora nainiana,+,CHEBI:35235
26212,4.2.2.9,pectate disaccharide-lyase,L-tryptophan,Acrophialophora nainiana,+,CHEBI:57912
26215,4.2.3.1,threonine synthase,S-adenosyl-L-methionine,Arabidopsis thaliana,+,CHEBI:15414
26217,4.2.3.1,threonine synthase,S-adenosylmethionine,Arabidopsis thaliana,+,CHEBI:15414
26220,4.2.3.1,threonine synthase,S-adenosylmethionine,Beta vulgaris,+,CHEBI:15414
26221,4.2.3.1,threonine synthase,S-adenosylmethionine,Pisum sativum,+,CHEBI:15414
26222,4.2.3.1,threonine synthase,S-adenosylmethionine,Lemna aequinoctialis,+,CHEBI:15414
26235,4.2.3.17,taxadiene synthase,taxol,Taxus baccata,+,CHEBI:45863
26237,4.2.3.19,ent-kaurene synthase,cysteine,Fusarium verticillioides,+,CHEBI:35235
26253,4.2.3.4,3-dehydroquinate synthase,NAD+,Thermus thermophilus,+,CHEBI:15846
26258,4.2.99.18,DNA-(apurinic or apyrimidinic site) lyase,ATP,Homo sapiens,+,CHEBI:15422
26274,4.2.99.18,DNA-(apurinic or apyrimidinic site) lyase,S-adenosylmethionine,Mus musculus,+,CHEBI:15414
26281,4.2.99.B1,DNA 5'-deoxyribose phosphate lyase,dATP,Homo sapiens,+,CHEBI:16284
26282,4.2.99.B1,DNA 5'-deoxyribose phosphate lyase,dCTP,Homo sapiens,+,CHEBI:16311
26283,4.2.99.B1,DNA 5'-deoxyribose phosphate lyase,dGTP,Homo sapiens,+,CHEBI:16497
26284,4.2.99.B1,DNA 5'-deoxyribose phosphate lyase,dUTP,Homo sapiens,+,CHEBI:17625
26287,4.3.1.1,aspartate ammonia-lyase,adenosine,Hafnia alvei,+,CHEBI:16335
26290,4.3.1.1,aspartate ammonia-lyase,AMP,Hafnia alvei,+,CHEBI:16027
26291,4.3.1.1,aspartate ammonia-lyase,D-Aspartate,Escherichia coli,+,CHEBI:17364
26292,4.3.1.1,aspartate ammonia-lyase,Dimethylsulfoxide,Escherichia coli,+,CHEBI:28262
26293,4.3.1.1,aspartate ammonia-lyase,glycerol,Escherichia coli,+,CHEBI:17754
26294,4.3.1.1,aspartate ammonia-lyase,GTP,Hafnia alvei,+,CHEBI:15996
26295,4.3.1.1,aspartate ammonia-lyase,guanosine,Hafnia alvei,+,CHEBI:16750
26296,4.3.1.1,aspartate ammonia-lyase,L-aspartate,Escherichia coli,+,CHEBI:17053
26298,4.3.1.1,aspartate ammonia-lyase,o-phospho-D-serine,Escherichia coli,+,CHEBI:37713
26304,4.3.1.12,ornithine cyclodeaminase,L-arginine,Agrobacterium tumefaciens,+,CHEBI:16467
26306,4.3.1.16,threo-3-hydroxy-L-aspartate ammonia-lyase,ADP,Pseudomonas sp.,+,CHEBI:16761
26307,4.3.1.16,threo-3-hydroxy-L-aspartate ammonia-lyase,AMP,Pseudomonas sp.,+,CHEBI:16027
26308,4.3.1.17,L-serine ammonia-lyase,ATP,Mus musculus,+,CHEBI:15422
26309,4.3.1.17,L-serine ammonia-lyase,leucine,Rattus norvegicus,+,CHEBI:57427
26312,4.3.1.19,threonine ammonia-lyase,AMP,Salmonella enterica,+,CHEBI:16027
26313,4.3.1.19,threonine ammonia-lyase,CMP,Salmonella enterica,+,CHEBI:17361
26314,4.3.1.19,threonine ammonia-lyase,isoleucine,Arabidopsis thaliana,+,CHEBI:58045
26315,4.3.1.19,threonine ammonia-lyase,L-Val,Candida maltosa,+,CHEBI:57762
26316,4.3.1.19,threonine ammonia-lyase,L-Val,Corynebacterium sp.,+,CHEBI:57762
26317,4.3.1.19,threonine ammonia-lyase,L-Val,Escherichia coli,+,CHEBI:57762
26318,4.3.1.19,threonine ammonia-lyase,L-Val,Spinacia oleracea,+,CHEBI:57762
26319,4.3.1.19,threonine ammonia-lyase,L-valine,Bacillus subtilis,+,CHEBI:57762
26320,4.3.1.19,threonine ammonia-lyase,L-valine,Mycolicibacterium smegmatis,+,CHEBI:57762
26337,4.3.1.2,methylaspartate ammonia-lyase,Dimethylsulfoxide,Citrobacter freundii,+,CHEBI:28262
26338,4.3.1.2,methylaspartate ammonia-lyase,Dimethylsulfoxide,Morganella morganii,+,CHEBI:28262
26344,4.3.1.24,phenylalanine ammonia-lyase,acetone,Rhodotorula toruloides,+,CHEBI:15347
26345,4.3.1.24,phenylalanine ammonia-lyase,ascorbic acid,Buckleyzyma aurantiaca,+,CHEBI:29073
26346,4.3.1.24,phenylalanine ammonia-lyase,ascorbic acid,Rhodotorula glutinis,+,CHEBI:29073
26347,4.3.1.24,phenylalanine ammonia-lyase,caffeate,Brassica juncea,+,CHEBI:16433
26348,4.3.1.24,phenylalanine ammonia-lyase,caffeate,Brassica rapa,+,CHEBI:16433
26358,4.3.1.24,phenylalanine ammonia-lyase,L-phenylalanine,Matricaria chamomilla,+,CHEBI:58095
26359,4.3.1.24,phenylalanine ammonia-lyase,L-tyrosine,Matricaria chamomilla,+,CHEBI:58315
26363,4.3.1.24,phenylalanine ammonia-lyase,salicylic acid,Vitis vinifera,+,CHEBI:16914
26373,4.3.1.28,L-lysine cyclodeaminase,glycerol,Streptomyces pristinaespiralis,+,CHEBI:17754
26377,4.3.1.3,histidine ammonia-lyase,estrogen,Homo sapiens,+,CHEBI:16469
26379,4.3.1.3,histidine ammonia-lyase,GSH,Cavia porcellus,+,CHEBI:16856
26380,4.3.1.3,histidine ammonia-lyase,GSH,Pseudomonas sp.,+,CHEBI:16856
26381,4.3.1.3,histidine ammonia-lyase,GSH,Rattus norvegicus,+,CHEBI:16856
26389,4.3.2.1,argininosuccinate lyase,GTP,Bos taurus,+,CHEBI:15996
26390,4.3.2.10,imidazole glycerol-phosphate synthase,D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate,Escherichia coli,+,CHEBI:17805
26391,4.3.2.10,imidazole glycerol-phosphate synthase,N'-[(5'-phosphoribulosyl)formimino]-5-aminoimidazole-4-carboxamide-ribonucleotide,Thermotoga maritima,+,CHEBI:18302
26392,4.3.2.10,imidazole glycerol-phosphate synthase,N1-[(5'-phosphoribosyl)formimino]-5-aminoimidazole-4-carboxamide ribonucleotide,Escherichia coli,+,CHEBI:27735
26393,4.3.2.3,ureidoglycolate lyase,L-asparagine,Phaseolus vulgaris,+,CHEBI:58048
26405,4.3.3.7,4-hydroxy-tetrahydrodipicolinate synthase,cysteine,Priestia megaterium,+,CHEBI:35235
26406,4.3.3.7,4-hydroxy-tetrahydrodipicolinate synthase,isocitric acid,Bacillus subtilis,+,CHEBI:30887
26408,4.3.3.7,4-hydroxy-tetrahydrodipicolinate synthase,L-methionine,Escherichia coli,+,CHEBI:57844
26409,4.3.3.7,4-hydroxy-tetrahydrodipicolinate synthase,meso-diaminopimelate,Escherichia coli,+,CHEBI:30308
26415,4.4.1.1,cystathionine gamma-lyase,L-cysteine,Aspergillus nidulans,+,CHEBI:35235
26417,4.4.1.13,cysteine-S-conjugate beta-lyase,alpha-keto-gamma-methiobutyrate,Homo sapiens,+,CHEBI:33574
26418,4.4.1.13,cysteine-S-conjugate beta-lyase,alpha-keto-gamma-methiolbutyrate,Rattus norvegicus,+,CHEBI:33574
26419,4.4.1.13,cysteine-S-conjugate beta-lyase,alpha-ketoglutarate,Rattus norvegicus,+,CHEBI:16810
26422,4.4.1.13,cysteine-S-conjugate beta-lyase,pyridoxal,Spinacia oleracea,+,CHEBI:17310
26424,4.4.1.14,1-aminocyclopropane-1-carboxylate synthase,1-aminocyclopropane-1-carboxylate,Citrullus colocynthis,+,CHEBI:58360
26426,4.4.1.14,1-aminocyclopropane-1-carboxylate synthase,1-aminocyclopropane-1-carboxylate,Arabidopsis thaliana,+,CHEBI:58360
26430,4.4.1.14,1-aminocyclopropane-1-carboxylate synthase,3-indole acetic acid,Ipomoea nil,+,CHEBI:16411
26431,4.4.1.14,1-aminocyclopropane-1-carboxylate synthase,3-indole acetic acid,Arabidopsis thaliana,+,CHEBI:16411
26432,4.4.1.14,1-aminocyclopropane-1-carboxylate synthase,3-indole acetic acid,Pinus taeda,+,CHEBI:16411
26433,4.4.1.14,1-aminocyclopropane-1-carboxylate synthase,3-indole acetic acid,Prunus salicina,+,CHEBI:16411
26440,4.4.1.14,1-aminocyclopropane-1-carboxylate synthase,auxin,Citrullus colocynthis,+,CHEBI:16411
26441,4.4.1.14,1-aminocyclopropane-1-carboxylate synthase,auxin,Prunus salicina,+,CHEBI:16411
26453,4.4.1.14,1-aminocyclopropane-1-carboxylate synthase,indole-3-acetic acid,Brassica juncea,+,CHEBI:16411
26464,4.4.1.16,selenocysteine lyase,pyruvate,Escherichia coli,+,CHEBI:32816
26467,4.4.1.17,Holocytochrome-c synthase,glutathione,Neurospora crassa,+,CHEBI:16856
26468,4.4.1.17,Holocytochrome-c synthase,NADH,Neurospora crassa,+,CHEBI:16908
26469,4.4.1.17,Holocytochrome-c synthase,NADPH,Neurospora crassa,+,CHEBI:16474
26470,4.4.1.2,homocysteine desulfhydrase,pyridoxal 5'-phosphate,Aspergillus fumigatus,+,CHEBI:18405
26477,4.4.1.20,leukotriene-C4 synthase,leukotriene A4,Homo sapiens,+,CHEBI:15651
26481,4.4.1.20,leukotriene-C4 synthase,retinoic acid,Rattus norvegicus,+,CHEBI:15367
26482,4.4.1.21,S-ribosylhomocysteine lyase,D-glucose,Edwardsiella tarda,+,CHEBI:4167
26497,4.4.1.5,lactoylglutathione lyase,ascorbic acid,Mus musculus,+,CHEBI:29073
26498,4.4.1.5,lactoylglutathione lyase,auxin,Glycine max,+,CHEBI:16411
26500,4.4.1.5,lactoylglutathione lyase,D-glucose,Mus musculus,+,CHEBI:4167
26501,4.4.1.5,lactoylglutathione lyase,indole acetic acid,Pisum sativum,+,CHEBI:16411
26505,4.4.1.5,lactoylglutathione lyase,mannitol,Solanum tuberosum,+,CHEBI:16899
26506,4.4.1.5,lactoylglutathione lyase,methylglyoxal,Streptococcus mutans,+,CHEBI:17158
26518,4.4.1.9,L-3-cyanoalanine synthase,1-amino-cyclopropane-1-carboxylate,Solanum lycopersicum,+,CHEBI:58360
26519,4.4.1.9,L-3-cyanoalanine synthase,1-aminocyclopropane-1-carboxylic acid,Solanum tuberosum,+,CHEBI:58360
26522,4.4.1.9,L-3-cyanoalanine synthase,auxin,Oryza sativa,+,CHEBI:16411
26529,4.4.1.9,L-3-cyanoalanine synthase,L-asparagine,Priestia megaterium,+,CHEBI:58048
26530,4.4.1.9,L-3-cyanoalanine synthase,L-cysteine,Priestia megaterium,+,CHEBI:35235
26531,4.4.1.9,L-3-cyanoalanine synthase,L-serine,Priestia megaterium,+,CHEBI:33384
26534,4.5.1.1,DDT-dehydrochlorinase,cysteinylglycine,Musca domestica,+,CHEBI:61694
26535,4.5.1.1,DDT-dehydrochlorinase,GSH,Musca domestica,+,CHEBI:16856
26538,4.5.1.3,dichloromethane dehalogenase,glutathione,Methylophilus sp.,+,CHEBI:16856
26539,4.5.1.3,dichloromethane dehalogenase,glutathione,Methylorubrum extorquens,+,CHEBI:16856
26540,4.5.1.3,dichloromethane dehalogenase,glutathione,Niallia circulans,+,CHEBI:16856
26541,4.5.1.3,dichloromethane dehalogenase,glutathione,Xanthobacter sp.,+,CHEBI:16856
26545,4.5.1.3,dichloromethane dehalogenase,glutathione,Hyphomicrobium sp.,+,CHEBI:16856
26555,4.6.1.1,adenylate cyclase,"1,2,3-propanetriol",Homo sapiens,+,CHEBI:17754
26558,4.6.1.1,adenylate cyclase,"1,3-Propanediol",Homo sapiens,+,CHEBI:16109
26561,4.6.1.1,adenylate cyclase,1-butanol,Homo sapiens,+,CHEBI:28885
26562,4.6.1.1,adenylate cyclase,1-propanol,Homo sapiens,+,CHEBI:28831
26565,4.6.1.1,adenylate cyclase,2-propanol,Homo sapiens,+,CHEBI:17824
26571,4.6.1.1,adenylate cyclase,5-HT,Rattus norvegicus,+,CHEBI:28790
26572,4.6.1.1,adenylate cyclase,5-hydroxytryptamine,Mytilus galloprovincialis,+,CHEBI:28790
26588,4.6.1.1,adenylate cyclase,bicarbonate,Arthrospira platensis,+,CHEBI:17544
26589,4.6.1.1,adenylate cyclase,bicarbonate,Rattus norvegicus,+,CHEBI:17544
26590,4.6.1.1,adenylate cyclase,bicarbonate,Acropora digitifera,+,CHEBI:17544
26591,4.6.1.1,adenylate cyclase,bicarbonate,Pocillopora damicornis,+,CHEBI:17544
