,EC,Enz,Met,Org,Mode,ChEBI
247337,5.6.2.1,DNA topoisomerase,gamma-aminobutyric acid,Mus musculus,-,CHEBI:59888
247341,5.6.2.1,DNA topoisomerase,glutamate,Mus musculus,-,CHEBI:16015
247471,5.6.2.1,DNA topoisomerase,novobiocin,Bos taurus,-,CHEBI:28368
247472,5.6.2.1,DNA topoisomerase,novobiocin,Saccharomyces cerevisiae,-,CHEBI:28368
247473,5.6.2.1,DNA topoisomerase,novobiocin,Homo sapiens,-,CHEBI:28368
247474,5.6.2.1,DNA topoisomerase,novobiocin,Oryza sativa,-,CHEBI:28368
247504,5.6.2.1,DNA topoisomerase,pyridoxal,Homo sapiens,-,CHEBI:17310
247506,5.6.2.1,DNA topoisomerase,pyridoxal 5'-phosphate,Homo sapiens,-,CHEBI:18405
247507,5.6.2.1,DNA topoisomerase,quercetin,Homo sapiens,-,CHEBI:16243
247508,5.6.2.1,DNA topoisomerase,quercetin,Leishmania donovani,-,CHEBI:16243
247536,5.6.2.1,DNA topoisomerase,taxol,Homo sapiens,-,CHEBI:45863
247561,5.6.2.1,DNA topoisomerase,Urea,Homo sapiens,-,CHEBI:16199
247736,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),"1,4-hydroquinone",Homo sapiens,-,CHEBI:17594
248145,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),5-fluorouracil,Mus musculus,-,CHEBI:46345
248303,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),Acrylamide,Cricetulus griseus,-,CHEBI:28619
248307,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),adenosine,Sulfolobus sp.,-,CHEBI:16335
248311,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),ADP,Sulfolobus sp.,-,CHEBI:16761
248312,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),ADP,Homo sapiens,-,CHEBI:16761
248313,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),ADP,Saccharomyces cerevisiae,-,CHEBI:16761
248314,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),adriamycin,eukaryota,-,CHEBI:28748
248315,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),adriamycin,Homo sapiens,-,CHEBI:28748
248333,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),ATP,Pyrobaculum calidifontis,-,CHEBI:15422
248477,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),CTP,Sulfolobus sp.,-,CHEBI:17677
248483,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),dATP,Sulfolobus sp.,-,CHEBI:16284
248497,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),doxorubicin,Allium cepa,-,CHEBI:28748
248498,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),doxorubicin,Escherichia coli,-,CHEBI:28748
248499,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),doxorubicin,Homo sapiens,-,CHEBI:28748
248500,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),doxorubicin,Leishmania donovani,-,CHEBI:28748
248501,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),doxorubicin,Saccharolobus shibatae,-,CHEBI:28748
248502,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),doxorubicin,Saccharomyces cerevisiae,-,CHEBI:28748
248508,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),doxorubicin,Mus musculus,-,CHEBI:28748
248510,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),doxorubin,Homo sapiens,-,CHEBI:28748
248595,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),GTP,Sulfolobus sp.,-,CHEBI:15996
248596,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),GTP,Drosophila melanogaster,-,CHEBI:15996
248603,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),hydroquinone,Homo sapiens,-,CHEBI:17594
248638,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),lithocholic acid,Homo sapiens,-,CHEBI:16325
248649,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),menadione,Homo sapiens,-,CHEBI:28869
248788,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),novobiocin,Bacteria,-,CHEBI:28368
248789,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),novobiocin,Crithidia fasciculata,-,CHEBI:28368
248790,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),novobiocin,Daucus carota,-,CHEBI:28368
248791,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),novobiocin,Escherichia coli,-,CHEBI:28368
248792,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),novobiocin,Leishmania donovani,-,CHEBI:28368
248793,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),novobiocin,Mus musculus,-,CHEBI:28368
248794,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),novobiocin,Mycobacterium tuberculosis,-,CHEBI:28368
248795,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),novobiocin,Mycolicibacterium smegmatis,-,CHEBI:28368
248796,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),novobiocin,Pseudomonas aeruginosa,-,CHEBI:28368
248797,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),novobiocin,Rattus norvegicus,-,CHEBI:28368
248798,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),novobiocin,Staphylococcus aureus,-,CHEBI:28368
248799,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),novobiocin,Sulfolobus sp.,-,CHEBI:28368
248800,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),novobiocin,Trypanosoma cruzi,-,CHEBI:28368
248801,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),novobiocin,Trypanosoma equiperdum,-,CHEBI:28368
248802,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),novobiocin,Bos taurus,-,CHEBI:28368
248805,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),novobiocin,eukaryota,-,CHEBI:28368
248808,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),novobiocin,Homo sapiens,-,CHEBI:28368
248812,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),novobiocin,Saccharolobus shibatae,-,CHEBI:28368
248843,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),quercetin,Homo sapiens,-,CHEBI:16243
248845,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),quercetin,Leishmania panamensis,-,CHEBI:16243
248867,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),salicylic acid,Homo sapiens,-,CHEBI:16914
248868,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),salicylic acid,Solanum lycopersicum,-,CHEBI:16914
248933,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),tetracycline,Bacillus subtilis,-,CHEBI:77932
248934,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),tetracycline,Escherichia coli,-,CHEBI:77932
248935,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),tetracycline,Staphylococcus aureus,-,CHEBI:77932
248944,5.6.2.2,DNA topoisomerase (ATP-hydrolysing),UTP,Sulfolobus sp.,-,CHEBI:15713
248971,5.6.2.3,DNA 5'-3' helicase,ADP,Mus musculus,-,CHEBI:16761
248972,5.6.2.3,DNA 5'-3' helicase,ATP,Drosophila melanogaster,-,CHEBI:15422
248976,5.6.2.3,DNA 5'-3' helicase,dATP,Drosophila melanogaster,-,CHEBI:16284
249002,5.6.2.4,DNA 3'-5' helicase,ATP,Pisum sativum,-,CHEBI:15422
249011,5.6.2.4,DNA 3'-5' helicase,doxorubicin,Plasmodium falciparum,-,CHEBI:28748
249013,5.6.2.4,DNA 3'-5' helicase,doxorubicin,Pisum sativum,-,CHEBI:28748
249151,6.1.1.1,tyrosine-tRNA ligase,AMP,Escherichia coli,-,CHEBI:16027
249152,6.1.1.1,tyrosine-tRNA ligase,AMP,Geobacillus stearothermophilus,-,CHEBI:16027
249415,6.1.1.10,methionine-tRNA ligase,3'-AMP,Paracoccus denitrificans,-,CHEBI:28931
249450,6.1.1.10,methionine-tRNA ligase,5'-AMP,Paracoccus denitrificans,-,CHEBI:16027
249474,6.1.1.10,methionine-tRNA ligase,adenosine,Escherichia coli,-,CHEBI:16335
249475,6.1.1.10,methionine-tRNA ligase,ADP,Paracoccus denitrificans,-,CHEBI:16761
249478,6.1.1.10,methionine-tRNA ligase,ATP,Paracoccus denitrificans,-,CHEBI:15422
249479,6.1.1.10,methionine-tRNA ligase,ATP,Leishmania donovani,-,CHEBI:15422
249482,6.1.1.10,methionine-tRNA ligase,D-methionine,Paracoccus denitrificans,-,CHEBI:57932
249486,6.1.1.10,methionine-tRNA ligase,glutathione,Paracoccus denitrificans,-,CHEBI:16856
249496,6.1.1.10,methionine-tRNA ligase,methionine,Vigna radiata,-,CHEBI:57844
249572,6.1.1.10,methionine-tRNA ligase,O-acetylserine,Paracoccus denitrificans,-,CHEBI:58340
249592,6.1.1.10,methionine-tRNA ligase,selenomethionine,Vigna radiata,-,CHEBI:30021
249605,6.1.1.11,serine-tRNA ligase,alanine,Methanosarcina barkeri,-,CHEBI:57972
249606,6.1.1.11,serine-tRNA ligase,cysteine,Methanosarcina barkeri,-,CHEBI:35235
249610,6.1.1.11,serine-tRNA ligase,glycine,Methanosarcina barkeri,-,CHEBI:57305
249611,6.1.1.11,serine-tRNA ligase,GSSG,Homo sapiens,-,CHEBI:17858
249623,6.1.1.11,serine-tRNA ligase,Seryl adenosine 5'-phosphate,Saccharomyces cerevisiae,-,CHEBI:61645
249625,6.1.1.11,serine-tRNA ligase,threonine,Methanosarcina barkeri,-,CHEBI:57926
249643,6.1.1.12,aspartate-tRNA ligase,CH3COO-,Vigna radiata,-,CHEBI:30089
249653,6.1.1.12,aspartate-tRNA ligase,gamma-aminobutyric acid,Arabidopsis thaliana,-,CHEBI:59888
249678,6.1.1.12,aspartate-tRNA ligase,succinate,Escherichia coli,-,CHEBI:15741
249684,6.1.1.13,D-alanine-poly(phosphoribitol) ligase,D-Ser,Lacticaseibacillus casei,-,CHEBI:35247
249696,6.1.1.14,glycine-tRNA ligase,AMP,Staphylococcus aureus,-,CHEBI:16027
249697,6.1.1.14,glycine-tRNA ligase,AMP,Bombyx mori,-,CHEBI:16027
249698,6.1.1.14,glycine-tRNA ligase,citrate,Staphylococcus aureus,-,CHEBI:30769
249703,6.1.1.14,glycine-tRNA ligase,novobiocin,Saccharomyces cerevisiae,-,CHEBI:28368
249814,6.1.1.15,proline-tRNA ligase,L-cysteine,Methanocaldococcus jannaschii,-,CHEBI:35235
249817,6.1.1.15,proline-tRNA ligase,L-proline,Methanocaldococcus jannaschii,-,CHEBI:60039
249838,6.1.1.15,proline-tRNA ligase,N-acetyl-L-cysteine,Methanocaldococcus jannaschii,-,CHEBI:28939
249840,6.1.1.15,proline-tRNA ligase,N-ethylglycine,Delonix regia,-,CHEBI:57440
249842,6.1.1.15,proline-tRNA ligase,N-methylglycine,Phaseolus vulgaris,-,CHEBI:57433
249843,6.1.1.15,proline-tRNA ligase,N-methylglycine,Delonix regia,-,CHEBI:57433
249877,6.1.1.16,cysteine-tRNA ligase,2'-deoxy-ATP,Rattus norvegicus,-,CHEBI:16284
249878,6.1.1.16,cysteine-tRNA ligase,2-L-aminobutyric acid,Paracoccus denitrificans,-,CHEBI:74359
249879,6.1.1.16,cysteine-tRNA ligase,3'-AMP,Paracoccus denitrificans,-,CHEBI:28931
249880,6.1.1.16,cysteine-tRNA ligase,5'-AMP,Paracoccus denitrificans,-,CHEBI:16027
249882,6.1.1.16,cysteine-tRNA ligase,ADP,Paracoccus denitrificans,-,CHEBI:16761
249883,6.1.1.16,cysteine-tRNA ligase,ADP,Rattus norvegicus,-,CHEBI:16761
249885,6.1.1.16,cysteine-tRNA ligase,AMP,Rattus norvegicus,-,CHEBI:16027
249886,6.1.1.16,cysteine-tRNA ligase,ATP,Rattus norvegicus,-,CHEBI:15422
249887,6.1.1.16,cysteine-tRNA ligase,ATP,Paracoccus denitrificans,-,CHEBI:15422
249888,6.1.1.16,cysteine-tRNA ligase,ATP,Vigna radiata,-,CHEBI:15422
249900,6.1.1.16,cysteine-tRNA ligase,cysteine,Rattus norvegicus,-,CHEBI:35235
249901,6.1.1.16,cysteine-tRNA ligase,cysteine,Escherichia coli,-,CHEBI:35235
249902,6.1.1.16,cysteine-tRNA ligase,D-cysteine,Paracoccus denitrificans,-,CHEBI:35236
249903,6.1.1.16,cysteine-tRNA ligase,D-cysteine,Vigna radiata,-,CHEBI:35236
249904,6.1.1.16,cysteine-tRNA ligase,D-cysteine,Rattus norvegicus,-,CHEBI:35236
249910,6.1.1.16,cysteine-tRNA ligase,glutathione,Paracoccus denitrificans,-,CHEBI:16856
249911,6.1.1.16,cysteine-tRNA ligase,glutathione,Vigna radiata,-,CHEBI:16856
249912,6.1.1.16,cysteine-tRNA ligase,GTP,Rattus norvegicus,-,CHEBI:15996
249922,6.1.1.16,cysteine-tRNA ligase,L-alanine,Paracoccus denitrificans,-,CHEBI:57972
249923,6.1.1.16,cysteine-tRNA ligase,L-cysteic acid,Paracoccus denitrificans,-,CHEBI:17285
249924,6.1.1.16,cysteine-tRNA ligase,L-homocysteine,Paracoccus denitrificans,-,CHEBI:58199
249925,6.1.1.16,cysteine-tRNA ligase,L-homocysteine,Rattus norvegicus,-,CHEBI:58199
249926,6.1.1.16,cysteine-tRNA ligase,L-selenocysteine,Paracoccus denitrificans,-,CHEBI:57843
249934,6.1.1.16,cysteine-tRNA ligase,O-acetylserine,Paracoccus denitrificans,-,CHEBI:58340
249935,6.1.1.16,cysteine-tRNA ligase,O-acetylserine,Vigna radiata,-,CHEBI:58340
249964,6.1.1.17,glutamate-tRNA ligase,chloramphenicol,Helicobacter pylori,-,CHEBI:17698
249981,6.1.1.17,glutamate-tRNA ligase,heme,Chlamydomonas reinhardtii,-,CHEBI:26355
249982,6.1.1.17,glutamate-tRNA ligase,heme,Acidithiobacillus ferrooxidans,-,CHEBI:26355
249983,6.1.1.17,glutamate-tRNA ligase,hemin,Acidithiobacillus ferrooxidans,-,CHEBI:26355
250012,6.1.1.18,glutamine-tRNA ligase,L-Glutamic acid,Escherichia coli,-,CHEBI:16015
250019,6.1.1.19,arginine-tRNA ligase,2-Aminopurine riboside 5'-triphosphate,Escherichia coli,-,CHEBI:15422
250028,6.1.1.19,arginine-tRNA ligase,ADP,Geobacillus stearothermophilus,-,CHEBI:16761
250029,6.1.1.19,arginine-tRNA ligase,AMP,Mycolicibacterium smegmatis,-,CHEBI:16027
250032,6.1.1.19,arginine-tRNA ligase,citrulline,Escherichia coli,-,CHEBI:18211
250035,6.1.1.19,arginine-tRNA ligase,hemin,Plasmodium falciparum,-,CHEBI:26355
250036,6.1.1.19,arginine-tRNA ligase,hemin,Homo sapiens,-,CHEBI:26355
250042,6.1.1.19,arginine-tRNA ligase,ornithine,Escherichia coli,-,CHEBI:15729
250046,6.1.1.19,arginine-tRNA ligase,purine riboside,Escherichia coli,-,CHEBI:18255
250070,6.1.1.2,tryptophan-tRNA ligase,adenosine,Bos taurus,-,CHEBI:16335
250077,6.1.1.2,tryptophan-tRNA ligase,beta-indolylacetic acid,Bos taurus,-,CHEBI:16411
250078,6.1.1.2,tryptophan-tRNA ligase,beta-Indolylpyruvic acid,Bos taurus,-,CHEBI:29750
250086,6.1.1.2,tryptophan-tRNA ligase,dATP,Lupinus luteus,-,CHEBI:16284
250096,6.1.1.2,tryptophan-tRNA ligase,L-tryptophan,Homo sapiens,-,CHEBI:57912
250097,6.1.1.2,tryptophan-tRNA ligase,L-tryptophan,Mus musculus,-,CHEBI:57912
250282,6.1.1.20,phenylalanine-tRNA ligase,AMP,Thermus thermophilus,-,CHEBI:16027
250286,6.1.1.20,phenylalanine-tRNA ligase,chloramphenicol,Haemophilus influenzae,-,CHEBI:17698
250287,6.1.1.20,phenylalanine-tRNA ligase,chloramphenicol,Moraxella catarrhalis,-,CHEBI:17698
250288,6.1.1.20,phenylalanine-tRNA ligase,chloramphenicol,Staphylococcus aureus,-,CHEBI:17698
250289,6.1.1.20,phenylalanine-tRNA ligase,chloramphenicol,Streptococcus pneumoniae,-,CHEBI:17698
250290,6.1.1.20,phenylalanine-tRNA ligase,CTP,Glycine max,-,CHEBI:17677
250299,6.1.1.20,phenylalanine-tRNA ligase,GTP,Glycine max,-,CHEBI:15996
250302,6.1.1.20,phenylalanine-tRNA ligase,L-Tyr,Thermus thermophilus,-,CHEBI:58315
250303,6.1.1.20,phenylalanine-tRNA ligase,L-tyrosine,Homo sapiens,-,CHEBI:58315
250405,6.1.1.21,histidine-tRNA ligase,ADP,Salmonella enterica,-,CHEBI:16761
250407,6.1.1.21,histidine-tRNA ligase,AMP,Salmonella enterica,-,CHEBI:16027
250411,6.1.1.21,histidine-tRNA ligase,DL-homocysteine,Salmonella enterica,-,CHEBI:58065
250413,6.1.1.21,histidine-tRNA ligase,Imidazoleglycerol phosphate,Neurospora crassa,-,CHEBI:17805
250414,6.1.1.21,histidine-tRNA ligase,Indoleglycerol phosphate,Neurospora crassa,-,CHEBI:51793
250416,6.1.1.21,histidine-tRNA ligase,L-histidinol,Escherichia coli,-,CHEBI:16255
250417,6.1.1.21,histidine-tRNA ligase,L-histidinol,Neurospora crassa,-,CHEBI:16255
250418,6.1.1.21,histidine-tRNA ligase,L-histidinol,Salmonella enterica,-,CHEBI:16255
250419,6.1.1.21,histidine-tRNA ligase,L-histidinol phosphate,Salmonella enterica,-,CHEBI:16996
250432,6.1.1.21,histidine-tRNA ligase,ornithine,Neurospora crassa,-,CHEBI:15729
250437,6.1.1.22,asparagine-tRNA ligase,3-cyanoalanine,Vigna radiata,-,CHEBI:77860
250449,6.1.1.22,asparagine-tRNA ligase,CH3COO-,Vigna radiata,-,CHEBI:30089
250572,6.1.1.3,threonine-tRNA ligase,2'-deoxyadenosine 5'-triphosphate,Saccharomyces cerevisiae,-,CHEBI:16284
250621,6.1.1.4,leucine-tRNA ligase,2'-dATP,Escherichia coli,-,CHEBI:16284
250710,6.1.1.4,leucine-tRNA ligase,adenosine,Escherichia coli,-,CHEBI:16335
250714,6.1.1.4,leucine-tRNA ligase,ADP,Escherichia coli,-,CHEBI:16761
250716,6.1.1.4,leucine-tRNA ligase,AMP,Escherichia coli,-,CHEBI:16027
250717,6.1.1.4,leucine-tRNA ligase,AMP,Saccharomyces cerevisiae,-,CHEBI:16027
250718,6.1.1.4,leucine-tRNA ligase,ATP,Escherichia coli,-,CHEBI:15422
250733,6.1.1.4,leucine-tRNA ligase,ITP,Escherichia coli,-,CHEBI:16039
250746,6.1.1.4,leucine-tRNA ligase,novobiocin,Saccharomyces cerevisiae,-,CHEBI:28368
250868,6.1.1.5,isoleucine-tRNA ligase,purineriboside,Saccharomyces cerevisiae,-,CHEBI:18255
250887,6.1.1.6,lysine-tRNA ligase,2'-deoxyadenosine 5'-triphosphate,Saccharomyces cerevisiae,-,CHEBI:16284
250897,6.1.1.6,lysine-tRNA ligase,6-amino-n-hexanoic acid,Geobacillus stearothermophilus,-,CHEBI:57826
250900,6.1.1.6,lysine-tRNA ligase,adenosine,Geobacillus stearothermophilus,-,CHEBI:16335
250901,6.1.1.6,lysine-tRNA ligase,ADP,Myxococcus xanthus,-,CHEBI:16761
250904,6.1.1.6,lysine-tRNA ligase,ATP,Geobacillus stearothermophilus,-,CHEBI:15422
250912,6.1.1.6,lysine-tRNA ligase,D-Lysine,Escherichia coli,-,CHEBI:16855
250914,6.1.1.6,lysine-tRNA ligase,gamma-aminobutyric acid,Borreliella burgdorferi,-,CHEBI:59888
250923,6.1.1.6,lysine-tRNA ligase,L-arginine,Borreliella burgdorferi,-,CHEBI:16467
250936,6.1.1.6,lysine-tRNA ligase,ornithine,Escherichia coli,-,CHEBI:15729
250951,6.1.1.7,alanine-tRNA ligase,L-cysteine,Sus scrofa,-,CHEBI:35235
250952,6.1.1.7,alanine-tRNA ligase,L-glutathione,Sus scrofa,-,CHEBI:16856
250958,6.1.1.7,alanine-tRNA ligase,Urea,Escherichia coli,-,CHEBI:16199
250969,6.1.1.9,valine-tRNA ligase,S-adenosylhomocysteine,Lupinus luteus,-,CHEBI:57856
250978,6.1.2.1,D-alanine-(R)-lactate ligase,D-alanine,Streptomyces coelicolor,-,CHEBI:57416
250986,6.2.1.1,acetate-CoA ligase,acetyl-CoA,Pisum sativum,-,CHEBI:15351
250987,6.2.1.1,acetate-CoA ligase,adenylate,Acetobacter aceti,-,CHEBI:16027
250988,6.2.1.1,acetate-CoA ligase,ADP,Pisum sativum,-,CHEBI:16761
250992,6.2.1.1,acetate-CoA ligase,AMP,Acetobacter aceti,-,CHEBI:16027
250993,6.2.1.1,acetate-CoA ligase,AMP,Bradyrhizobium japonicum,-,CHEBI:16027
250994,6.2.1.1,acetate-CoA ligase,AMP,Pisum sativum,-,CHEBI:16027
250995,6.2.1.1,acetate-CoA ligase,bicarbonate,Saccharomyces cerevisiae,-,CHEBI:17544
250997,6.2.1.1,acetate-CoA ligase,cAMP,Salmonella enterica,-,CHEBI:17489
251006,6.2.1.1,acetate-CoA ligase,FMN,Bradyrhizobium japonicum,-,CHEBI:17621
251007,6.2.1.1,acetate-CoA ligase,glyceraldehyde 3-phosphate,Acetobacter aceti,-,CHEBI:17138
251008,6.2.1.1,acetate-CoA ligase,glycerol,Pisum sativum,-,CHEBI:17754
251009,6.2.1.1,acetate-CoA ligase,glycerol,Spinacia oleracea,-,CHEBI:17754
251010,6.2.1.1,acetate-CoA ligase,glyoxylate,Acetobacter aceti,-,CHEBI:16891
251014,6.2.1.1,acetate-CoA ligase,long-chain acyl-CoA compounds,Pinus radiata,-,CHEBI:15525
251015,6.2.1.1,acetate-CoA ligase,long-chain acyl-CoA compounds,Bradyrhizobium japonicum,-,CHEBI:15525
251024,6.2.1.1,acetate-CoA ligase,"P1,P5-di(adenosine-5)pentaphosphate",Methanothermobacter thermautotrophicus,-,CHEBI:28898
251025,6.2.1.1,acetate-CoA ligase,palmitoyl-CoA,Saccharomyces cerevisiae,-,CHEBI:15525
251028,6.2.1.1,acetate-CoA ligase,pyridoxal 5'-phosphate,Bradyrhizobium japonicum,-,CHEBI:18405
251029,6.2.1.1,acetate-CoA ligase,pyruvate,Bradyrhizobium japonicum,-,CHEBI:32816
251033,6.2.1.1,acetate-CoA ligase,sorbitol,Pisum sativum,-,CHEBI:17924
251034,6.2.1.1,acetate-CoA ligase,sorbitol,Spinacia oleracea,-,CHEBI:17924
251035,6.2.1.1,acetate-CoA ligase,sucrose,Pisum sativum,-,CHEBI:17992
251036,6.2.1.1,acetate-CoA ligase,sucrose,Spinacia oleracea,-,CHEBI:17992
251040,6.2.1.1,acetate-CoA ligase,Xylulose 5-phosphate,Acetobacter aceti,-,CHEBI:16332
251055,6.2.1.12,4-coumarate-CoA ligase,4-coumarate,Petroselinum crispum,-,CHEBI:32374
251056,6.2.1.12,4-coumarate-CoA ligase,4-coumarate,Glycine max,-,CHEBI:32374
251057,6.2.1.12,4-coumarate-CoA ligase,4-coumarate,Salix babylonica,-,CHEBI:32374
251058,6.2.1.12,4-coumarate-CoA ligase,4-coumarate,Populus tremuloides,-,CHEBI:32374
251062,6.2.1.12,4-coumarate-CoA ligase,caffeate,Salix babylonica,-,CHEBI:16433
251063,6.2.1.12,4-coumarate-CoA ligase,caffeate,Populus tremuloides,-,CHEBI:16433
251065,6.2.1.12,4-coumarate-CoA ligase,CoA,Petroselinum crispum,-,CHEBI:15346
251066,6.2.1.12,4-coumarate-CoA ligase,CoA,Forsythia suspensa,-,CHEBI:15346
251067,6.2.1.12,4-coumarate-CoA ligase,CoASH,Glycine max,-,CHEBI:15346
251071,6.2.1.12,4-coumarate-CoA ligase,ferulate,Salix babylonica,-,CHEBI:17620
251072,6.2.1.12,4-coumarate-CoA ligase,ferulate,Populus tremuloides,-,CHEBI:17620
251073,6.2.1.12,4-coumarate-CoA ligase,ferulate,Forsythia suspensa,-,CHEBI:17620
251096,6.2.1.13,acetate-CoA ligase (ADP-forming),ATP,Entamoeba histolytica,-,CHEBI:15422
251099,6.2.1.13,acetate-CoA ligase (ADP-forming),D-glucose 6-phosphate,Entamoeba histolytica,-,CHEBI:4170
251101,6.2.1.13,acetate-CoA ligase (ADP-forming),glyoxylate,Entamoeba histolytica,-,CHEBI:16891
251102,6.2.1.13,acetate-CoA ligase (ADP-forming),Isobutyrate,Haloarcula marismortui,-,CHEBI:16135
251104,6.2.1.13,acetate-CoA ligase (ADP-forming),NAD+,Entamoeba histolytica,-,CHEBI:15846
251131,6.2.1.15,arachidonate-CoA ligase,fatty acids,Homo sapiens,-,CHEBI:28842
251133,6.2.1.15,arachidonate-CoA ligase,oleate,Rattus norvegicus,-,CHEBI:16196
251134,6.2.1.15,arachidonate-CoA ligase,oleate,Homo sapiens,-,CHEBI:16196
251135,6.2.1.15,arachidonate-CoA ligase,palmitate,Rattus norvegicus,-,CHEBI:15756
251137,6.2.1.16,acetoacetate-CoA ligase,AMP,Rattus norvegicus,-,CHEBI:16027
251142,6.2.1.17,propionate-CoA ligase,ATP,Bos taurus,-,CHEBI:15422
251146,6.2.1.17,propionate-CoA ligase,GSH,Rattus norvegicus,-,CHEBI:16856
251148,6.2.1.17,propionate-CoA ligase,Octanoate,Rattus norvegicus,-,CHEBI:28837
251149,6.2.1.17,propionate-CoA ligase,Octanoate,Cavia porcellus,-,CHEBI:28837
251152,6.2.1.17,propionate-CoA ligase,salicylate,Rattus norvegicus,-,CHEBI:16914
251161,6.2.1.2,medium-chain acyl-CoA ligase,2-hydroxyphenylacetic acid,Bos taurus,-,CHEBI:28478
251165,6.2.1.2,medium-chain acyl-CoA ligase,AMP,Paecilomyces variotii,-,CHEBI:16027
251166,6.2.1.2,medium-chain acyl-CoA ligase,AMP,Bos taurus,-,CHEBI:16027
251167,6.2.1.2,medium-chain acyl-CoA ligase,benzoate,Bos taurus,-,CHEBI:30746
251168,6.2.1.2,medium-chain acyl-CoA ligase,benzoyl-CoA,Bos taurus,-,CHEBI:15515
251170,6.2.1.2,medium-chain acyl-CoA ligase,butyryl-CoA,Paecilomyces variotii,-,CHEBI:15517
251171,6.2.1.2,medium-chain acyl-CoA ligase,butyryl-CoA,Bos taurus,-,CHEBI:15517
251185,6.2.1.2,medium-chain acyl-CoA ligase,GSH,Rattus norvegicus,-,CHEBI:16856
251194,6.2.1.2,medium-chain acyl-CoA ligase,Octanoate,Rattus norvegicus,-,CHEBI:28837
251201,6.2.1.2,medium-chain acyl-CoA ligase,salicylic acid,Bos taurus,-,CHEBI:16914
251203,6.2.1.2,medium-chain acyl-CoA ligase,salicylic acid,Mus musculus,-,CHEBI:16914
251215,6.2.1.22,[citrate (pro-3S)-lyase] ligase,AMP,Lacrimispora sphenoides,-,CHEBI:16027
251216,6.2.1.23,dicarboxylate-CoA ligase,AMP,Rattus norvegicus,-,CHEBI:16027
251218,6.2.1.24,phytanate-CoA ligase,AMP,Rattus norvegicus,-,CHEBI:16027
251221,6.2.1.24,phytanate-CoA ligase,palmitic acid,Rattus norvegicus,-,CHEBI:15756
251224,6.2.1.25,benzoate-CoA ligase,2-Hydroxybenzoate,Geobacter metallireducens,-,CHEBI:30762
251226,6.2.1.25,benzoate-CoA ligase,benzoyl-CoA,Rhodopseudomonas palustris,-,CHEBI:15515
251277,6.2.1.26,O-succinylbenzoate-CoA ligase,AMP,Bacillus anthracis,-,CHEBI:16027
251278,6.2.1.26,O-succinylbenzoate-CoA ligase,benzoyl-CoA,Bacillus anthracis,-,CHEBI:15515
251297,6.2.1.3,long-chain-fatty-acid-CoA ligase,AMP,Rattus norvegicus,-,CHEBI:16027
251302,6.2.1.3,long-chain-fatty-acid-CoA ligase,ATP,Plasmodium knowlesi,-,CHEBI:15422
