	EC	Enz	Met	Org	Mode	ChEBI
35211	4.99.1.10	magnesium dechelatase	caffeic acid	Fragaria x	-	CHEBI:16433
35212	4.99.1.10	magnesium dechelatase	hydroquinone	Chenopodium album	-	CHEBI:17594
35213	4.99.1.10	magnesium dechelatase	quercetin	Fragaria x	-	CHEBI:16243
35214	4.99.1.10	magnesium dechelatase	reduced glutathione	Fragaria x	-	CHEBI:16856
35215	4.99.1.10	magnesium dechelatase	reduced glutathione	Arabidopsis thaliana	-	CHEBI:16856
35216	5.1.1.1	alanine racemase	2-oxoglutarate	Ligilactobacillus salivarius	-	CHEBI:30915
35217	5.1.1.1	alanine racemase	acetate	Geobacillus stearothermophilus	-	CHEBI:15366
35218	5.1.1.1	alanine racemase	acetate	Ligilactobacillus salivarius	-	CHEBI:15366
35219	5.1.1.1	alanine racemase	acetate	Geobacillus stearothermophilus	-	CHEBI:15366
35220	5.1.1.1	alanine racemase	alanine	Mycobacterium tuberculosis	-	CHEBI:57972
35221	5.1.1.1	alanine racemase	aspartate	Ligilactobacillus salivarius	-	CHEBI:17053
35222	5.1.1.1	alanine racemase	FAD	Penaeus monodon	-	CHEBI:16238
35223	5.1.1.1	alanine racemase	glycine	Pseudomonas aeruginosa	-	CHEBI:57305
35224	5.1.1.1	alanine racemase	homogentisic acid	Aeromonas hydrophila	-	CHEBI:44747
35225	5.1.1.1	alanine racemase	hydroquinone	Aeromonas hydrophila	-	CHEBI:17594
35226	5.1.1.1	alanine racemase	oxaloacetate	Ligilactobacillus salivarius	-	CHEBI:30744
35227	5.1.1.1	alanine racemase	pyridoxal 5'-phosphate	Procambarus clarkii	-	CHEBI:18405
35228	5.1.1.1	alanine racemase	pyridoxal 5'-phosphate	Penaeus monodon	-	CHEBI:18405
35229	5.1.1.1	alanine racemase	pyruvate	Ligilactobacillus salivarius	-	CHEBI:32816
35230	5.1.1.1	alanine racemase	pyruvate	Penaeus monodon	-	CHEBI:32816
35231	5.1.1.1	alanine racemase	quercetin	Aeromonas hydrophila	-	CHEBI:16243
35232	5.1.1.1	alanine racemase	succinate	Ligilactobacillus salivarius	-	CHEBI:15741
35233	5.1.1.10	amino-acid racemase	ATP	Mus musculus	-	CHEBI:15422
35234	5.1.1.10	amino-acid racemase	O-acetylserine	Pseudomonas putida	-	CHEBI:58340
35235	5.1.1.10	amino-acid racemase	O-acetylserine	Pseudomonas putida	-	CHEBI:58340
35236	5.1.1.11	phenylalanine racemase (ATP-hydrolysing)	Hydrocinnamic acid	Brevibacillus brevis	-	CHEBI:28631
35237	5.1.1.13	aspartate racemase	ATP	Anadara broughtonii	-	CHEBI:15422
35238	5.1.1.13	aspartate racemase	ATP	Anadara broughtonii	-	CHEBI:15422
35239	5.1.1.13	aspartate racemase	Citric acid	Pyrococcus horikoshii	-	CHEBI:30769
35240	5.1.1.13	aspartate racemase	GTP	Anadara broughtonii	-	CHEBI:15996
35241	5.1.1.13	aspartate racemase	malonate	Anadara broughtonii	-	CHEBI:30794
35242	5.1.1.15	2-aminohexano-6-lactam racemase	Ala	Achromobacter obae	-	CHEBI:57972
35243	5.1.1.15	2-aminohexano-6-lactam racemase	D-Lys	Achromobacter obae	-	CHEBI:16855
35244	5.1.1.15	2-aminohexano-6-lactam racemase	D-Orn	Achromobacter obae	-	CHEBI:16176
35245	5.1.1.15	2-aminohexano-6-lactam racemase	Glu	Achromobacter obae	-	CHEBI:16015
35246	5.1.1.15	2-aminohexano-6-lactam racemase	Gly	Achromobacter obae	-	CHEBI:57305
35247	5.1.1.15	2-aminohexano-6-lactam racemase	L-alpha-aminobutyrate	Achromobacter obae	-	CHEBI:74359
35248	5.1.1.15	2-aminohexano-6-lactam racemase	L-Arg	Achromobacter obae	-	CHEBI:16467
35249	5.1.1.15	2-aminohexano-6-lactam racemase	L-His	Achromobacter obae	-	CHEBI:57595
35250	5.1.1.15	2-aminohexano-6-lactam racemase	L-Met	Achromobacter obae	-	CHEBI:57844
35251	5.1.1.15	2-aminohexano-6-lactam racemase	L-Orn	Achromobacter obae	-	CHEBI:15729
35252	5.1.1.15	2-aminohexano-6-lactam racemase	L-Phe	Achromobacter obae	-	CHEBI:58095
35253	5.1.1.15	2-aminohexano-6-lactam racemase	L-Trp	Achromobacter obae	-	CHEBI:57912
35254	5.1.1.15	2-aminohexano-6-lactam racemase	Leu	Achromobacter obae	-	CHEBI:57427
35255	5.1.1.15	2-aminohexano-6-lactam racemase	Pro	Achromobacter obae	-	CHEBI:60039
35256	5.1.1.17	isopenicillin-N epimerase	FAD	Streptomyces clavuligerus	-	CHEBI:16238
35257	5.1.1.18	serine racemase	ATP	Pyrobaculum islandicum	-	CHEBI:15422
35258	5.1.1.18	serine racemase	ATP	Oryza sativa	-	CHEBI:15422
35259	5.1.1.18	serine racemase	beta-NADH	Homo sapiens	-	CHEBI:16908
35260	5.1.1.18	serine racemase	beta-NADPH	Homo sapiens	-	CHEBI:16474
35261	5.1.1.18	serine racemase	cysteine	Mus musculus	-	CHEBI:35235
35262	5.1.1.18	serine racemase	D-cysteine	Mus musculus	-	CHEBI:35236
35263	5.1.1.18	serine racemase	glycine	Homo sapiens	-	CHEBI:57305
35264	5.1.1.18	serine racemase	glycine	Mus musculus	-	CHEBI:57305
35265	5.1.1.18	serine racemase	glycine	Mus musculus	-	CHEBI:57305
35266	5.1.1.18	serine racemase	glycine	Mus musculus	-	CHEBI:57305
35267	5.1.1.18	serine racemase	glycine	Homo sapiens	-	CHEBI:57305
35268	5.1.1.18	serine racemase	glycine	Mus musculus	-	CHEBI:57305
35269	5.1.1.18	serine racemase	homocysteine	Mus musculus	-	CHEBI:58199
35270	5.1.1.18	serine racemase	L-2,3-diaminopropionic acid	Mus musculus	-	CHEBI:57721
35271	5.1.1.18	serine racemase	L-asparagine	Mus musculus	-	CHEBI:58048
35272	5.1.1.18	serine racemase	L-asparagine	Mus musculus	-	CHEBI:58048
35273	5.1.1.18	serine racemase	L-asparagine	Mus musculus	-	CHEBI:58048
35274	5.1.1.18	serine racemase	L-aspartate	Homo sapiens	-	CHEBI:17053
35275	5.1.1.18	serine racemase	L-aspartate	Mus musculus	-	CHEBI:17053
35276	5.1.1.18	serine racemase	L-aspartic acid	Mus musculus	-	CHEBI:17053
35277	5.1.1.18	serine racemase	L-aspartic acid	Mus musculus	-	CHEBI:17053
35278	5.1.1.18	serine racemase	L-cysteine	Mus musculus	-	CHEBI:35235
35279	5.1.1.18	serine racemase	L-cysteine	Mus musculus	-	CHEBI:35235
35280	5.1.1.18	serine racemase	L-cysteine-S-sulfate	Mus musculus	-	CHEBI:27891
35281	5.1.1.18	serine racemase	Maleate	Mus musculus	-	CHEBI:18300
35282	5.1.1.18	serine racemase	malonate	Homo sapiens	-	CHEBI:30794
35283	5.1.1.18	serine racemase	malonate	Mus musculus	-	CHEBI:30794
35284	5.1.1.18	serine racemase	malonate	Mus musculus	-	CHEBI:30794
35285	5.1.1.18	serine racemase	meso-tartrate	Mus musculus	-	CHEBI:15673
35286	5.1.1.18	serine racemase	methylmalonate	Homo sapiens	-	CHEBI:30860
35287	5.1.1.18	serine racemase	oxaloacetic acid	Mus musculus	-	CHEBI:30744
35288	5.1.1.3	glutamate racemase	D-glutamate	Helicobacter pylori	-	CHEBI:15966
35289	5.1.1.3	glutamate racemase	dipicolinate dianion	Bacillus subtilis	-	CHEBI:36167
35290	5.1.1.3	glutamate racemase	dipicolinic acid	Burkholderia cenocepacia	-	CHEBI:46837
35291	5.1.1.3	glutamate racemase	dipicolinic acid	Bacillus anthracis	-	CHEBI:46837
35292	5.1.1.3	glutamate racemase	FAD	Limosilactobacillus fermentum	-	CHEBI:16238
35293	5.1.1.3	glutamate racemase	FAD	Limosilactobacillus fermentum	-	CHEBI:16238
35294	5.1.1.3	glutamate racemase	FMN	Limosilactobacillus fermentum	-	CHEBI:17621
35295	5.1.1.3	glutamate racemase	hemin	Pediococcus pentosaceus	-	CHEBI:26355
35296	5.1.1.3	glutamate racemase	L-alpha-aminohexanedioate	Pediococcus pentosaceus	-	CHEBI:37023
35297	5.1.1.3	glutamate racemase	riboflavin	Limosilactobacillus fermentum	-	CHEBI:17015
35298	5.1.1.3	glutamate racemase	tetracycline	Helicobacter pylori	-	CHEBI:77932
35299	5.1.1.4	proline racemase	Asp	Acetoanaerobium sticklandii	-	CHEBI:17053
35300	5.1.1.4	proline racemase	Fumaric acid	Acetoanaerobium sticklandii	-	CHEBI:18012
35301	5.1.1.4	proline racemase	lipoic acid	Acetoanaerobium sticklandii	-	CHEBI:30314
35302	5.1.1.4	proline racemase	Maleic acid	Acetoanaerobium sticklandii	-	CHEBI:18300
35303	5.1.1.4	proline racemase	Maleic acid	Trypanosoma cruzi	-	CHEBI:18300
35304	5.1.1.4	proline racemase	malonic acid	Acetoanaerobium sticklandii	-	CHEBI:30794
35305	5.1.1.4	proline racemase	reduced glutathione	Acetoanaerobium sticklandii	-	CHEBI:16856
35306	5.1.1.4	proline racemase	sarcosine	Acetoanaerobium sticklandii	-	CHEBI:57433
35307	5.1.1.4	proline racemase	succinic acid	Acetoanaerobium sticklandii	-	CHEBI:15741
35308	5.1.1.4	proline racemase	thioglycolate	Acetoanaerobium sticklandii	-	CHEBI:30065
35309	5.1.1.5	lysine racemase	dipicolinic acid	uncultured bacterium	-	CHEBI:46837
35310	5.1.1.7	diaminopimelate epimerase	acetone	Kitasatospora setae	-	CHEBI:15347
35311	5.1.1.8	4-hydroxyproline epimerase	sarcosine	Pseudomonas putida	-	CHEBI:57433
35312	5.1.1.9	arginine racemase	D-Orn	Pseudomonas graveolens	-	CHEBI:16176
35313	5.1.1.9	arginine racemase	D-Orn	Pseudomonas graveolens	-	CHEBI:16176
35314	5.1.1.9	arginine racemase	L-2,4-diaminobutyrate	Pseudomonas graveolens	-	CHEBI:48950
35315	5.1.1.9	arginine racemase	L-Orn	Pseudomonas graveolens	-	CHEBI:15729
35316	5.1.2.1	lactate racemase	AMP	Latilactobacillus sakei	-	CHEBI:16027
35317	5.1.2.1	lactate racemase	oxamate	Latilactobacillus sakei	-	CHEBI:18058
35318	5.1.2.2	mandelate racemase	(R)-lactate	Pseudomonas putida	-	CHEBI:42111
35319	5.1.2.2	mandelate racemase	(S)-2-hydroxybutyrate	Pseudomonas putida	-	CHEBI:50613
35320	5.1.2.2	mandelate racemase	(S)-lactate	Pseudomonas putida	-	CHEBI:422
35321	5.1.2.2	mandelate racemase	2-Hydroxybutyrate	Pseudomonas putida	-	CHEBI:64552
35322	5.1.2.2	mandelate racemase	3-hydroxypyruvate	Pseudomonas putida	-	CHEBI:30841
35323	5.1.2.2	mandelate racemase	benzoate	Pseudomonas putida	-	CHEBI:30746
35324	5.1.2.2	mandelate racemase	benzoate	Pseudomonas putida	-	CHEBI:30746
35325	5.1.2.2	mandelate racemase	phenylacetate	Pseudomonas putida	-	CHEBI:30745
35326	5.1.2.2	mandelate racemase	salicylate	Pseudomonas putida	-	CHEBI:16914
35327	5.1.2.2	mandelate racemase	salicylate	Pseudomonas putida	-	CHEBI:16914
35328	5.1.3.1	ribulose-phosphate 3-epimerase	D-deoxyribose 5-phosphate	Bos taurus	-	CHEBI:55513
35329	5.1.3.1	ribulose-phosphate 3-epimerase	DL-alpha-glycerophosphate	Spinacia oleracea	-	CHEBI:14336
35330	5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase	1-(3-(5-ethyl-5H-[1,2,4]triazino[5,6-b]indol-3-ylthio)propyl)-1H-benzo[d]imidazol-2(3H)-one	Mycobacterium tuberculosis	-	CHEBI:15539
35331	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	CMP-N-acetylneuraminic acid	Rattus norvegicus	-	CHEBI:16556
35332	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	CMP-N-acetylneuraminic acid	Rattus norvegicus	-	CHEBI:16556
35333	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	CMP-N-acetylneuraminic acid	Rattus norvegicus	-	CHEBI:16556
35334	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	CMP-Neu5Ac	Rattus norvegicus	-	CHEBI:16556
35335	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	CMP-Neu5Ac	Homo sapiens	-	CHEBI:16556
35336	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	CMP-Neu5Ac	Mus musculus	-	CHEBI:16556
35337	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	CMP-Neu5Ac	Rattus norvegicus	-	CHEBI:16556
35338	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	CMP-sialic acid	Homo sapiens	-	CHEBI:16556
35339	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	UDP	Bacillus cereus	-	CHEBI:17659
35340	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	UDP	Neisseria meningitidis	-	CHEBI:17659
35341	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	UDP	Rattus norvegicus	-	CHEBI:17659
35342	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	UDP	Bacillus subtilis	-	CHEBI:17659
35343	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	UDP	Methanocaldococcus jannaschii	-	CHEBI:17659
35344	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	UDP	Rattus norvegicus	-	CHEBI:17659
35345	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	UDP	Rattus norvegicus	-	CHEBI:17659
35346	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	UDP	Neisseria meningitidis	-	CHEBI:17659
35347	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	UDPglucose	Rattus norvegicus	-	CHEBI:46229
35348	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	UMP	Rattus norvegicus	-	CHEBI:16695
35349	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	UTP	Rattus norvegicus	-	CHEBI:15713
35350	5.1.3.15	glucose-6-phosphate 1-epimerase	NADP+	Saccharomyces cerevisiae	-	CHEBI:18009
35351	5.1.3.16	UDP-glucosamine 4-epimerase	NADH	Bos taurus	-	CHEBI:16908
35352	5.1.3.18	GDP-mannose 3,5-epimerase	GDP	Oryza sativa	-	CHEBI:17552
35353	5.1.3.18	GDP-mannose 3,5-epimerase	GDP	Arabidopsis thaliana	-	CHEBI:17552
35354	5.1.3.18	GDP-mannose 3,5-epimerase	GDP-L-fucose	Arabidopsis thaliana	-	CHEBI:13332
35355	5.1.3.18	GDP-mannose 3,5-epimerase	L-ascorbic acid	Arabidopsis thaliana	-	CHEBI:29073
35356	5.1.3.18	GDP-mannose 3,5-epimerase	NADH	Arabidopsis thaliana	-	CHEBI:16908
35357	5.1.3.18	GDP-mannose 3,5-epimerase	NADPH	Arabidopsis thaliana	-	CHEBI:16474
35358	5.1.3.2	UDP-glucose 4-epimerase	2,3-Butanedione	Saccharomyces fragilis	-	CHEBI:16583
35359	5.1.3.2	UDP-glucose 4-epimerase	5'-UMP	Bos taurus	-	CHEBI:16695
35360	5.1.3.2	UDP-glucose 4-epimerase	5'-UMP	Saccharomyces fragilis	-	CHEBI:16695
35361	5.1.3.2	UDP-glucose 4-epimerase	5'-UMP	Torulopsis candida	-	CHEBI:16695
35362	5.1.3.2	UDP-glucose 4-epimerase	5'-UMP	Kluyveromyces marxianus	-	CHEBI:16695
35363	5.1.3.2	UDP-glucose 4-epimerase	5'-UMP	Kluyveromyces marxianus	-	CHEBI:16695
35364	5.1.3.2	UDP-glucose 4-epimerase	5'-UMP	Saccharomyces cerevisiae	-	CHEBI:16695
35365	5.1.3.2	UDP-glucose 4-epimerase	5'-UMP	Kluyveromyces marxianus	-	CHEBI:16695
35366	5.1.3.2	UDP-glucose 4-epimerase	5'-UMP	Bos taurus	-	CHEBI:16695
35367	5.1.3.2	UDP-glucose 4-epimerase	5'-UMP	Capra hircus	-	CHEBI:16695
35368	5.1.3.2	UDP-glucose 4-epimerase	5'-UMP	Kluyveromyces marxianus	-	CHEBI:16695
35369	5.1.3.2	UDP-glucose 4-epimerase	5'-UMP	Escherichia coli	-	CHEBI:16695
35370	5.1.3.2	UDP-glucose 4-epimerase	5-(thymidine-5'-diphosphoryl)-D-glucose	Escherichia coli	-	CHEBI:15700
35371	5.1.3.2	UDP-glucose 4-epimerase	D-galactose	Torulopsis candida	-	CHEBI:4139
35372	5.1.3.2	UDP-glucose 4-epimerase	Dimethylsulfoxide	Pyrococcus horikoshii	-	CHEBI:28262
35373	5.1.3.2	UDP-glucose 4-epimerase	fructose 1,6-diphosphate	Bifidobacterium bifidum	-	CHEBI:28013
35374	5.1.3.2	UDP-glucose 4-epimerase	galactose	Kluyveromyces marxianus	-	CHEBI:4139
35375	5.1.3.2	UDP-glucose 4-epimerase	glucose	Kluyveromyces marxianus	-	CHEBI:4167
35376	5.1.3.2	UDP-glucose 4-epimerase	glucose 1-phosphate	Bos taurus	-	CHEBI:16077
35377	5.1.3.2	UDP-glucose 4-epimerase	glucose 1-phosphate	Capra hircus	-	CHEBI:16077
35378	5.1.3.2	UDP-glucose 4-epimerase	methanol	Pyrococcus horikoshii	-	CHEBI:17790
35379	5.1.3.2	UDP-glucose 4-epimerase	NADH	Bos taurus	-	CHEBI:16908
35380	5.1.3.2	UDP-glucose 4-epimerase	NADH	Escherichia coli	-	CHEBI:16908
35381	5.1.3.2	UDP-glucose 4-epimerase	NADH	Vicia faba	-	CHEBI:16908
35382	5.1.3.2	UDP-glucose 4-epimerase	NADH	Escherichia coli	-	CHEBI:16908
35383	5.1.3.2	UDP-glucose 4-epimerase	NADH	Galdieria sulphuraria	-	CHEBI:16908
35384	5.1.3.2	UDP-glucose 4-epimerase	NADH	Arabidopsis thaliana	-	CHEBI:16908
35385	5.1.3.2	UDP-glucose 4-epimerase	NADPH	Arabidopsis thaliana	-	CHEBI:16474
35386	5.1.3.2	UDP-glucose 4-epimerase	UDP	Arabidopsis thaliana	-	CHEBI:17659
35387	5.1.3.2	UDP-glucose 4-epimerase	UDP	Bifidobacterium bifidum	-	CHEBI:17659
35388	5.1.3.2	UDP-glucose 4-epimerase	UDP	Hordeum vulgare	-	CHEBI:17659
35389	5.1.3.2	UDP-glucose 4-epimerase	UDP	Kluyveromyces marxianus	-	CHEBI:17659
35390	5.1.3.2	UDP-glucose 4-epimerase	UDP	Kluyveromyces marxianus	-	CHEBI:17659
35391	5.1.3.2	UDP-glucose 4-epimerase	UDP-N-acetylglucosamine	Aspergillus nidulans	-	CHEBI:16264
35392	5.1.3.2	UDP-glucose 4-epimerase	UMP	Hordeum vulgare	-	CHEBI:16695
35393	5.1.3.2	UDP-glucose 4-epimerase	UMP	Kluyveromyces marxianus	-	CHEBI:16695
35394	5.1.3.2	UDP-glucose 4-epimerase	UTP	Kluyveromyces marxianus	-	CHEBI:15713
35395	5.1.3.2	UDP-glucose 4-epimerase	UTP	Kluyveromyces marxianus	-	CHEBI:15713
35396	5.1.3.2	UDP-glucose 4-epimerase	UTP	Bifidobacterium bifidum	-	CHEBI:15713
35397	5.1.3.20	ADP-glyceromanno-heptose 6-epimerase	ADP	Escherichia coli	-	CHEBI:16761
35398	5.1.3.20	ADP-glyceromanno-heptose 6-epimerase	ADP-glucose	Escherichia coli	-	CHEBI:15751
35399	5.1.3.20	ADP-glyceromanno-heptose 6-epimerase	ADPglucose	Escherichia coli	-	CHEBI:15751
35400	5.1.3.20	ADP-glyceromanno-heptose 6-epimerase	ATP	Escherichia coli	-	CHEBI:15422
35401	5.1.3.20	ADP-glyceromanno-heptose 6-epimerase	NADH	Escherichia coli	-	CHEBI:16908
35402	5.1.3.3	Aldose 1-epimerase	2-deoxy-D-ribose	Bos taurus	-	CHEBI:90761
35403	5.1.3.3	Aldose 1-epimerase	cellobiose	Capsicum frutescens	-	CHEBI:36217
35404	5.1.3.3	Aldose 1-epimerase	cellobiose	Bos taurus	-	CHEBI:36217
35405	5.1.3.3	Aldose 1-epimerase	D-allose	Bos taurus	-	CHEBI:4093
35406	5.1.3.3	Aldose 1-epimerase	D-fructose	Capsicum frutescens	-	CHEBI:37721
35407	5.1.3.3	Aldose 1-epimerase	D-galactose	Capsicum frutescens	-	CHEBI:4139
35408	5.1.3.3	Aldose 1-epimerase	D-galactose	Bos taurus	-	CHEBI:4139
35409	5.1.3.3	Aldose 1-epimerase	D-galacturonic acid	Bos taurus	-	CHEBI:4153
35410	5.1.3.3	Aldose 1-epimerase	D-glucono-1,5-lactone	Escherichia coli	-	CHEBI:16217
35411	5.1.3.3	Aldose 1-epimerase	D-Inositol	Bos taurus	-	CHEBI:17268
35412	5.1.3.3	Aldose 1-epimerase	D-maltose	Capsicum frutescens	-	CHEBI:18167
35413	5.1.3.3	Aldose 1-epimerase	D-maltose	Bos taurus	-	CHEBI:18167
35414	5.1.3.3	Aldose 1-epimerase	D-mannitol	Bos taurus	-	CHEBI:16899
35415	5.1.3.3	Aldose 1-epimerase	D-melibiose	Bos taurus	-	CHEBI:28053
35416	5.1.3.3	Aldose 1-epimerase	D-ribose	Bos taurus	-	CHEBI:47013
35417	5.1.3.3	Aldose 1-epimerase	D-xylitol	Bos taurus	-	CHEBI:17151
35418	5.1.3.3	Aldose 1-epimerase	D-xylose	Bos taurus	-	CHEBI:53455
35419	5.1.3.3	Aldose 1-epimerase	estriol	Bos taurus	-	CHEBI:27974
35420	5.1.3.3	Aldose 1-epimerase	estrone	Bos taurus	-	CHEBI:17263
35421	5.1.3.3	Aldose 1-epimerase	galactitol	Bos taurus	-	CHEBI:16813
35422	5.1.3.3	Aldose 1-epimerase	L-arabitol	Bos taurus	-	CHEBI:18403
35423	5.1.3.3	Aldose 1-epimerase	lactose	Capsicum frutescens	-	CHEBI:36218
35424	5.1.3.3	Aldose 1-epimerase	sucrose	Capsicum frutescens	-	CHEBI:17992
35425	5.1.3.4	L-ribulose-5-phosphate 4-epimerase	glycolaldehyde	Escherichia coli	-	CHEBI:17071
35426	5.1.3.5	UDP-arabinose 4-epimerase	UDP	Hordeum vulgare	-	CHEBI:17659
35427	5.1.3.5	UDP-arabinose 4-epimerase	UDP-galactose	Sinorhizobium meliloti	-	CHEBI:67119
35428	5.1.3.5	UDP-arabinose 4-epimerase	UTP	Hordeum vulgare	-	CHEBI:15713
35429	5.1.3.6	UDP-glucuronate 4-epimerase	ADPglucose	Dolichospermum flos-aquae	-	CHEBI:15751
35430	5.1.3.6	UDP-glucuronate 4-epimerase	AMP	Dolichospermum flos-aquae	-	CHEBI:16027
35431	5.1.3.6	UDP-glucuronate 4-epimerase	CDP-glucose	Streptococcus pneumoniae	-	CHEBI:28942
35432	5.1.3.6	UDP-glucuronate 4-epimerase	CDPglucose	Dolichospermum flos-aquae	-	CHEBI:28942
35433	5.1.3.6	UDP-glucuronate 4-epimerase	CMP	Dolichospermum flos-aquae	-	CHEBI:17361
35434	5.1.3.6	UDP-glucuronate 4-epimerase	galactose	Streptococcus pneumoniae	-	CHEBI:4139
35435	5.1.3.6	UDP-glucuronate 4-epimerase	GDP	Dolichospermum flos-aquae	-	CHEBI:17552
35436	5.1.3.6	UDP-glucuronate 4-epimerase	GMP	Dolichospermum flos-aquae	-	CHEBI:17345
35437	5.1.3.6	UDP-glucuronate 4-epimerase	GMP	Streptococcus pneumoniae	-	CHEBI:17345
35438	5.1.3.6	UDP-glucuronate 4-epimerase	NAD+	Dolichospermum flos-aquae	-	CHEBI:15846
35439	5.1.3.6	UDP-glucuronate 4-epimerase	NADP+	Dolichospermum flos-aquae	-	CHEBI:18009
35440	5.1.3.6	UDP-glucuronate 4-epimerase	TDP	Dolichospermum flos-aquae	-	CHEBI:18075
35441	5.1.3.6	UDP-glucuronate 4-epimerase	TDPglucose	Dolichospermum flos-aquae	-	CHEBI:15700
35442	5.1.3.6	UDP-glucuronate 4-epimerase	UDP	Arabidopsis thaliana	-	CHEBI:17659
35443	5.1.3.6	UDP-glucuronate 4-epimerase	UDP	Dolichospermum flos-aquae	-	CHEBI:17659
35444	5.1.3.6	UDP-glucuronate 4-epimerase	UDP	Oryza sativa	-	CHEBI:17659
35445	5.1.3.6	UDP-glucuronate 4-epimerase	UDP	Streptococcus pneumoniae	-	CHEBI:17659
35446	5.1.3.6	UDP-glucuronate 4-epimerase	UDP	Arabidopsis thaliana	-	CHEBI:17659
35447	5.1.3.6	UDP-glucuronate 4-epimerase	UDP	Zea mays	-	CHEBI:17659
35448	5.1.3.6	UDP-glucuronate 4-epimerase	UDP-galactose	Streptococcus pneumoniae	-	CHEBI:67119
35449	5.1.3.6	UDP-glucuronate 4-epimerase	UDP-glucose	Streptococcus pneumoniae	-	CHEBI:46229
35450	5.1.3.6	UDP-glucuronate 4-epimerase	UDP-xylose	Arabidopsis thaliana	-	CHEBI:16082
35451	5.1.3.6	UDP-glucuronate 4-epimerase	UDP-xylose	Oryza sativa	-	CHEBI:16082
35452	5.1.3.6	UDP-glucuronate 4-epimerase	UDP-xylose	Streptococcus pneumoniae	-	CHEBI:16082
35453	5.1.3.6	UDP-glucuronate 4-epimerase	UDP-xylose	Zea mays	-	CHEBI:16082
35454	5.1.3.6	UDP-glucuronate 4-epimerase	UDPglucose	Dolichospermum flos-aquae	-	CHEBI:46229
35455	5.1.3.6	UDP-glucuronate 4-epimerase	UMP	Dolichospermum flos-aquae	-	CHEBI:16695
35456	5.1.3.6	UDP-glucuronate 4-epimerase	UMP	Streptococcus pneumoniae	-	CHEBI:16695
35457	5.1.3.6	UDP-glucuronate 4-epimerase	UTP	Dolichospermum flos-aquae	-	CHEBI:15713
35458	5.1.3.7	UDP-N-acetylglucosamine 4-epimerase	glucosamine	Bacillus subtilis	-	CHEBI:47977
35459	5.1.3.8	N-acylglucosamine 2-epimerase	AMP	Bacteroides ovatus	-	CHEBI:16027
35460	5.1.3.8	N-acylglucosamine 2-epimerase	dGTP	Bacteroides ovatus	-	CHEBI:16497
35461	5.1.3.8	N-acylglucosamine 2-epimerase	N-acetylneuraminic acid	Nostoc punctiforme	-	CHEBI:45744
35462	5.1.3.8	N-acylglucosamine 2-epimerase	N-acetylneuraminic acid	Nostoc sp.	-	CHEBI:45744
35463	5.1.3.8	N-acylglucosamine 2-epimerase	N-acetylneuraminic acid	Trichormus variabilis	-	CHEBI:45744
35464	5.1.3.8	N-acylglucosamine 2-epimerase	N-acetylneuraminic acid	Trichormus variabilis	-	CHEBI:45744
35465	5.1.3.8	N-acylglucosamine 2-epimerase	pyruvate	Acaryochloris marina	-	CHEBI:32816
35466	5.1.3.8	N-acylglucosamine 2-epimerase	pyruvate	Homo sapiens	-	CHEBI:32816
35467	5.1.3.8	N-acylglucosamine 2-epimerase	pyruvate	Anabaena sp.	-	CHEBI:32816
35468	5.1.3.8	N-acylglucosamine 2-epimerase	pyruvate	Trichormus variabilis	-	CHEBI:32816
35469	5.1.3.8	N-acylglucosamine 2-epimerase	pyruvate	Nostoc punctiforme	-	CHEBI:32816
35470	5.1.3.8	N-acylglucosamine 2-epimerase	pyruvate	Nostoc sp.	-	CHEBI:32816
35471	5.1.3.8	N-acylglucosamine 2-epimerase	pyruvate	Trichormus variabilis	-	CHEBI:32816
35472	5.1.3.8	N-acylglucosamine 2-epimerase	Urea	Pedobacter heparinus	-	CHEBI:16199
35473	5.1.99.1	methylmalonyl-CoA epimerase	acetyl-CoA	Rattus norvegicus	-	CHEBI:15351
